title,author,tags
"I know many writers who first dictate passages, then polish what they have dictated. I speak, then I polish - occasionally I do windows.",Ed Koch,"Know, Speak, First"
I was a woman in a man's world. I was a Democrat in a Republican administration. I was an intellectual in a world of bureaucrats. I talked differently. This may have made me a bit like an ink blot.,Jeane Kirkpatrick,"Man, World, Me"
Voting is a civic sacrament.,Theodore Hesburgh,"Sacrament, Voting, Civic"
There's a problem with political polling in that you have so much pressure to do what your client wants you to do and say what your client wants you to say. I've never felt that pressure. I am independent of the political parties.,Frank Luntz,"Political, Your, I Am"
"When one may pay out over two million dollars to presidential and Congressional campaigns, the U.S. government is virtually up for sale.",John W. Gardner,"Government, May, Million Dollars"
"The largest party in America, by the way, is neither the Democrats nor the Republicans. It's the party of non-voters.",Robert Reich,"Way, America, Democrats"
"When they see me holding fish, they can see that I am comfortable with kings as well as with paupers.",Imelda Marcos,"Fish, I Am, Me"
"My hope is that 10 years from now, after I've been across the street at work for a while, they'll all be glad they gave me that wonderful vote.",Sandra Day O'Connor,"Work, Hope, Me"
You know they say the most dangerous person of the world is a member of the United States Congress just home from a three-day fact-finding trip.,Johnny Isakson,"Home, World, Know"
They say women talk too much. If you have worked in Congress you know that the filibuster was invented by men.,Clare Boothe Luce,"Women, Men, Know"
"The problem of how we finance the welfare state should not obscure a separate issue: if each person thinks he has an inalienable right to welfare, no matter what happens to the world, that's not equity, it's just creating a society where you can't ask anything of people.",Jacques Delors,"Society, Finance, World"
Television is democracy at its ugliest.,Paddy Chayefsky,"Democracy, Television, Ugliest"
Just because you do not take an interest in politics doesn't mean politics won't take an interest in you.,Pericles,"Just Because, Interest, Take"
Everything is politics.,Thomas Mann,Everything
Politics is show business for ugly people.,Paul Begala,"Business, People, Ugly"
"In politics, nothing happens by accident. If it happens, you can bet it was planned that way.",Franklin D. Roosevelt,"Nothing, Way, Planned"
"Frankly, my politics are pretty left of left.",Chris Cooper,"Left, Pretty, Frankly"
"Art, freedom and creativity will change society faster than politics.",Victor Pinchuk,"Change, Freedom, Society"
There's an old joke that politics is Hollywood for ugly people. An awful lot of the press coverage about Washington reads like coverage of Hollywood. Madonna is having some spat with Sean Penn. Who cares? And who cares which politician is mad at that politician?,Ted Cruz,"Politician, People, Ugly"
"Politics is dirty. Politics is exciting. Politics is often very, very difficult and disappointing. And I really would rather the world would be a little more like it was when my dad was young, where you knew pretty much where people stood on the great moral issues.",James Dobson,"Great, Dad, World"
War is the continuation of politics by other means.,Carl von Clausewitz,"War, Means, Other"
Finance is a gun. Politics is knowing when to pull the trigger.,Mario Puzo,"Finance, Gun, Knowing"
"My publicist told me not to talk about politics but, yes, I think we have a president who stole the election.",Liev Schreiber,"Me, Election, Talk"
The first lesson of economics is scarcity: there is never enough of anything to fully satisfy all those who want it. The first lesson of politics is to disregard the first lesson of economics.,Thomas Sowell,"Economics, Enough, Never"
No science is immune to the infection of politics and the corruption of power.,Jacob Bronowski,"Science, Power, Corruption"
"You may not be thinking about politics, but politics is thinking about you.",Kerry Washington,"Thinking, May, About"
"We have to be bold in our national ambitions. First, we must win the fight against poverty within the next decade. Second, we must improve moral standards in government and society to provide a strong foundation for good governance. Third, we must change the character of our politics to promote fertile ground for reforms.",Gloria Macapagal Arroyo,"Change, Good, Society"
Politics makes strange bedfellows.,Charles Dudley Warner,"Strange, Makes, Bedfellows"
"Globalisation has made us more vulnerable. It creates a world without borders, and makes us painfully aware of the limitations of our present instruments, and of politics, to meet its challenges.",Anna Lindh,"Challenges, World, Globalisation"
In politics shared hatreds are almost always the basis of friendships.,Alexis de Tocqueville,"Always, Almost, Friendships"
All art is political in the sense that it serves someone's politics.,August Wilson,"Art, Political, Someone"
"Remember that politics, colonialism, imperialism and war also originate in the human brain.",Vilayanur S. Ramachandran,"War, Brain, Remember"
"When feminism does not explicitly oppose racism, and when anti-racism does not incorporate opposition to patriarchy, race and gender politics often end up being antagonistic to each other, and both interests lose.",Kimberle Williams Crenshaw,"Lose, Racism, Gender"
"Am I a liberal or conservative? I'm neither. Like most Americans, I find politics very frustrating. Like most Americans, I'd like to hear from politicians the facts. That is what drives me.",Soledad O'Brien,"Me, Facts, Find"
"I hate all politics. I don't like either political party. One should not belong to them - one should be an individual, standing in the middle. Anyone that belongs to a party stops thinking.",Ray Bradbury,"Hate, Political, Thinking"
"I never considered a difference of opinion in politics, in religion, in philosophy, as cause for withdrawing from a friend.",Thomas Jefferson,"Friendship, Religion, Opinion"
All politics is local.,Thomas P. O'Neill,Local
