title,author,tags
I've had a Hindu upbringing. There's a lot about it I think is cool. Temples are amazing. It's a nice vibe when people are praying. And there's lots about it where I understand why they believe those things. But I'm not practising.,Romesh Ranganathan,"Amazing, Believe, People"
Rockets are cool. There's no getting around that.,Elon Musk,"Science, Getting, Rockets"
I wanted to be Jon Bon Jovi and Bono. But I'm not that cool. I don't need to be. I'm not a rock star. I am who I am.,Ronan Keating,"I Am, Rock Star, Rock"
"I literally have people go, 'Oh my God, you're the Pink Power Ranger' and I'm like, 'I do other things!' But, you know, it's so cool! I saved the world for a year.",Erin Cahill,"God, Power, World"
"But this is Miami, you can't come to Miami and not show any skin. You gotta show something. If you're all covered up in this heat, you're gonna make me pass out out just to look at you. It's sweaty in Miami-but the diamonds will keep me cool.",Lil' Kim,"Skin, Me, Look"
"I'd rate myself an 8. I do have my flaws, but I'm a cool dude. If I wasn't myself, I'd kick it with me. I'm a down-to-earth person and all around cool guy.",Lance Gross,"Myself, Flaws, Me"
I don't mind not being cool.,Chris Martin,"Mind, Being"
"Remember the first time you went to a show and saw your favorite band. You wore their shirt, and sang every word. You didn't know anything about scene politics, haircuts, or what was cool. All you knew was that this music made you feel different from anyone you shared a locker with. Someone finally understood you. This is what music is about.",Gerard Way,"Politics, Time, Music"
"There's a time and place for everything, but as I get older, I like finding those human moments and really connecting. Maybe I'm not as cool as I once was.",Paul Walker,"Time, Place, Everything"
"I think adidas really understands that it's cool to be in business with the right people. It really feels like a bunch of creative minds rather than some rap guys stamping their names on a sneaker. We're arguing over shoes, ideas, and everything - it's like a tug of war.",Pusha T,"Business, War, Shoes"
"Racism is taught in the home. We agree on that? Well, it's very hard to teach racism to a teenager who's listening to rap music and who idolizes, say, Snoop Dogg. It's hard to say, 'That guy is less than you.' The kid is like, 'I like that guy, he's cool. How is he less than me?",Jay-Z,"Home, Music, Racism"
You've got to be strong enough for love. It's very easy to be cool and cynical. It's very difficult to just let yourself go and be in love. You've got to be strong enough for that.,Noel Gallagher,"Love, Yourself, Difficult"
"As a person, I have a lot of different sides to me, and I genuinely just embrace them. I don't think, 'Oh, I gotta put on my cool face now!'",Tinashe,"Face, Me, Person"
"The nude scenes were a little eerie and I felt a bit odd. Yeah, when the camera scanned up my body, I said to my friend, 'Now, that's a close-up.' I mean, you see every inch of my body. But I'm okay with it and so it was cool.",Natasha Henstridge,"Body, Camera, Okay"
It's cool to make the playoffs. It's not cool to lose in the first round anymore. The goal is to make the Finals.,Kyle Lowry,"Lose, First, Make"
"More than anything, Play Cloths has taken risks in regards to the pieces of clothing that we're even creating. We started out as straight T-shirts. It was just T-shirts and a couple cool things. Now, it's leisure pants, it's all types of clothing. We're evolving even with fashion trends on a super high level.",Pusha T,"Risks, Trends, Fashion"
"Donald Trump is a symptom, not a disease. The disease is the death of real political conservatism: a cool, intelligent reluctance to believe that all change is good, a love for the established, the particular, and the well-worn.",Peter Hitchens,"Love, Change, Death"
"I don't really think much of any songs I put out like I know... I think they're good, that's why I'm putting them out. But like I don't ever try to expect anything, so even with 'Caroline' or 'Red Mercedes,' I just put them out and hope for the best and people kind of gravitate towards them and I guess that's pretty cool and that's a blessing.",Amine,"Best, Hope, Good"
Vegetarians are cool. All I eat are vegetarians - except for the occasional mountain lion steak.,Ted Nugent,"Food, Lion, Steak"
