title,author,tags
"There is only one boss. The customer. And he can fire everybody in the company from the chairman on down, simply by spending his money somewhere else.",Sam Walton,"Business, Boss, Fire"
Work like you don't need the money. Love like you've never been hurt. Dance like nobody's watching.,Satchel Paige,"Love, Wisdom, Work"
Whoever said money can't buy happiness simply didn't know where to go shopping.,Gertrude Stein,"Happiness, Know, Shopping"
Success isn't measured by money or power or social rank. Success is measured by your discipline and inner peace.,Mike Ditka,"Success, Power, Peace"
"I spent a lot of money on booze, birds and fast cars. The rest I just squandered.",George Best,"Car, Rest, Fast"
Giving money and power to government is like giving whiskey and car keys to teenage boys.,P. J. O'Rourke,"Power, Car, Government"
"Rather than love, than money, than fame, give me truth.",Henry David Thoreau,"Love, Truth, Me"
"Money can't buy happiness, but it can make you awfully comfortable while you're being miserable.",Clare Boothe Luce,"Happiness, Comfortable, Miserable"
"Money can't buy you happiness, but it can buy you a yacht big enough to pull up right alongside it.",David Lee Roth,"Happiness, Enough, Right"
"There's nothing more satisfying than seeing a happy and smiling child. I always help in any way I can, even if it's just by signing an autograph. A child's smile is worth more than all the money in the world.",Lionel Messi,"Smile, Always, World"
"The most beautiful things are not associated with money; they are memories and moments. If you don't celebrate those, they can pass you by.",Alek Wek,"Beautiful, Memories, Celebrate"
"'Park Avenue: Money, Power and the American Dream' is an intentionally angry film. How could it not be when the chance of an infant dying is five times greater on the Bronx Park Avenue than on Manhattan's Park Avenue just across the Harlem River?",Alex Gibney,"Power, Chance, Angry"
"I'm tired of hearing about money, money, money, money, money. I just want to play the game, drink Pepsi, wear Reebok.",Shaquille O'Neal,"Sports, Tired, Game"
"Money is not the only answer, but it makes a difference.",Barack Obama,"Difference, Answer, Only"
"Money can buy you a fine dog, but only love can make him wag his tail.",Kinky Friedman,"Love, Pet, Dog"
"Success comes to those who dedicate everything to their passion in life. To be successful, it is also very important to be humble and never let fame or money travel to your head.",A. R. Rahman,"Life, Success, Travel"
"The greatest legacy one can pass on to one's children and grandchildren is not money or other material things accumulated in one's life, but rather a legacy of character and faith.",Billy Graham,"Life, Faith, Character"
I don't fight for the money. I fight for my legacy. I fight for history. I fight for my people.,Khabib Nurmagomedov,"History, Legacy, Fight"
"The greatest power is not money power, but political power.",Walter Annenberg,"Power, Political, Political Power"
"If you don't have integrity, you have nothing. You can't buy it. You can have all the money in the world, but if you are not a moral and ethical person, you really have nothing.",Henry Kravis,"Integrity, World, Nothing"
Making money is art and working is art and good business is the best art.,Andy Warhol,"Best, Good, Business"
You aren't wealthy until you have something money can't buy.,Garth Brooks,"Something, Until, Buy"
"Half the money I spend on advertising is wasted; the trouble is, I don't know which half.",John Wanamaker,"Know, Trouble, Advertising"
Money and success don't change people; they merely amplify what is already there.,Will Smith,"Success, Change, People"
It costs a lot of money to look this cheap.,Dolly Parton,"Look, Cheap, Costs"
"The true currency of life is time, not money, and we've all got a limited stock of that.",Robert Harris,"Life, Time, True"
