title,author,tags
"If you are bitter, you are like a dry leaf that you can just squash, and you can get blown away by the wind. There is much more wisdom in forgiveness.",Vusi Mahlasela,"Wisdom, Wind, Leaf"
"One can't relive one's life. Forgiveness is not what's difficult; one's always too ready to forgive. And it does no good, that's obvious.",Louis-Ferdinand Celine,"Life, Good, Always"
"You've just got to have a sense of respect for the person you have children with. Anger doesn't help anybody. Ultimately you have to say forgiveness is important, and honoring what you had together is important. But it's easy to say and harder to do.",Nicole Kidman,"Respect, Anger, Together"
Forgiveness in any aspect of something that is complex is the greatest tool.,Kate Hudson,"Something, Greatest, Complex"
"What if we strove for compassion, for mercy, for forgiveness? And what if we did this for everybody, including people who have harmed others?","James Forman, Jr.","Compassion, Mercy, People"
"Before Nelson Mandela was arrested in 1962, he was an angry, relatively young man. He founded the ANC's military wing. When he was released, he surprised everyone because he was talking about reconciliation and forgiveness and not about revenge.",Desmond Tutu,"Man, Angry, Revenge"
"God pardons like a mother, who kisses the offense into everlasting forgiveness.",Henry Ward Beecher,"God, Mother, Who"
"Forgiveness provides hope, joy, and a bright future that nothing else can.",Paul J. Meyer,"Future, Hope, Joy"
Forgiveness is enshrined in the Lord's prayer - forgive us our debts as we forgive our debtors. These scriptures point to the power of forgiveness not only as a way to absolve transgressions but to ensure that the person extending forgiveness will be forgiven of theirs.,Anthea Butler,"Power, Prayer, Will"
"The heart of who I am as a person and as a man is forgiveness, after forgiving my father for a lot of things that were done when I was child.",Tyler Perry,"Done, Heart, Man"
"I learned about forgiveness, and I've reached out to others to make amends.",Beth Hart,"Others, Make, Learned"
"Many people have trouble with forgiveness because they have been taught it is a singular act to be completed in one sitting. That is not so. Forgiveness has many layers, many seasons.",Clarissa Pinkola Estes,"People, Seasons, Trouble"
"I deepen my experience of God through prayer, meditation, and forgiveness.",Marianne Williamson,"God, Experience, Prayer"
